0.0	2.20747222820282	2.0133277477264406	14.058	26.089999938964844	1.9356196950912476	28.829999942016602	141.82500886917114	50000.0
1.0	2.0184700372314452	1.6575016191482543	20.232	47.39000000610351	1.6232627040863037	49.51999996337891	138.61895990371704	100000.0
2.0	1.8593150994491576	1.7550402656555175	25.318	42.67999998779297	1.3857803829193116	61.28000000610351	138.91390109062195	150000.0
3.0	1.7545291741943358	1.5140299650192262	28.022	56.10000004272461	1.3508924312591553	63.22999989624024	138.75403094291687	200000.0
4.0	1.6688223034667968	1.3401330919265748	31.3	57.619999816894534	1.2463640983581543	71.5200002319336	138.67794823646545	250000.0
5.0	1.2364228045654297	1.3673176141738892	33.85111111009386	63.38999992675781	1.1934846647262574	70.90999965820312	159.3538520336151	295000.0
6.0	1.551541895781623	1.443044252204895	34.94666666463216	70.8000001953125	1.3160090341567994	76.1799996826172	124.91667485237122	340000.0
7.0	1.4851333693186441	1.1491862451553345	37.635555555555555	78.45999995117188	1.1536744646072388	78.84999976806641	124.97933387756348	385000.0
8.0	1.429842095735338	1.1316332639694213	41.11777777506511	81.12999974365235	1.1576414291381836	81.50999974365234	125.00585913658142	430000.0
9.0	1.3603120152367485	1.1536160488128662	42.30666666624281	81.90999984130859	1.1535210075378417	81.88000006103516	124.99912762641907	475000.0
10.0	1.1360701289749147	1.6215394306182862	35.661728391670884	68.76999990234376	1.3306171482086182	77.65000007324218	144.67048859596252	515500.0
11.0	1.4884228288980177	1.450686407661438	37.79506172764154	76.05999965820313	1.3230860593795777	80.00000008544922	112.52393007278442	556000.0
12.0	1.4211115826500786	1.259073962020874	41.83209876580886	81.0500001586914	1.2059759763717652	81.92999993896484	112.5693609714508	596500.0
13.0	1.3512177424607454	1.1623482021331788	42.48148147978606	83.23999991455078	1.1704310949325563	83.68000010986329	112.54156994819641	637000.0
14.0	1.3508546106668167	1.0938461450576782	41.83456790142295	84.80999967041015	1.103775239753723	84.83000010986328	112.55699944496155	677500.0
15.0	1.0849937497711182	1.3405490980148316	37.43758573335875	76.93999973144531	1.221287596321106	80.7599999633789	134.18350982666016	713950.0
16.0	1.4463493049946015	1.2071468690872191	40.639231813532824	80.69999968261719	1.21712415599823	82.58999965820313	101.27084994316101	750400.0
17.0	1.4144406548579862	1.1330102201461791	40.15089163218997	82.74000012207031	1.169398081588745	84.32000013427735	101.35686039924622	786850.0
18.0	1.3516741902674503	1.1659952098846436	42.34567900732221	85.75000002441406	1.1669762542724609	85.66000002441406	101.2883849143982	823300.0
19.0	1.3247751750736734	1.101198632621765	41.336076817192	86.44999968261719	1.0745674074172973	86.63000006103516	101.2411789894104	859750.0
20.0	1.0537940689086913	1.1667733766555786	40.768175584850944	80.46999992675781	1.1698760234832764	83.61999979248047	123.31979537010193	892555.0
21.0	1.4280698647024501	1.0951098571777345	37.81435756860683	80.05999990234375	1.0717423177719116	83.70000013427735	91.15275239944458	925360.0
22.0	1.4134021911256254	1.191535488510132	41.16140832422783	80.86999997558594	1.136889796447754	83.64999998779297	91.12983846664429	958165.0
23.0	1.4124703696017185	1.231609606552124	38.7349489409719	84.05999991455079	1.2341755834579469	84.94000004882813	91.15535879135132	990970.0
24.0	1.3665747066257095	1.2533468475341798	39.37204694592395	81.76000009765625	1.169386950492859	84.91999989013672	91.13082599639893	1023775.0
25.0	1.3533529331545662	1.2098509441375733	42.64288980756986	85.05999979248047	1.1311839069366456	86.7999998046875	91.15671157836914	1056580.0
26.0	1.3188922556303129	1.1607980600357055	41.005944217448736	86.87999978027344	1.1495774187088013	87.37	91.06272721290588	1089385.0
27.0	1.2515695360916597	1.1421715307235718	43.1458619098986	88.1900000366211	1.1530748903274537	88.43000009765625	91.09471297264099	1122190.0
28.0	1.261996150062208	1.118775032043457	45.651577503894494	88.47000003662109	1.1607082168579101	88.5500000366211	91.12390112876892	1154995.0
29.0	1.2538361553883448	1.1184425991058349	44.77975918491191	88.42999981689454	1.1221103261947631	88.4200001953125	91.14711165428162	1187800.0
30.0	1.0985946243667604	1.2630237075805664	41.13602492318633	82.89000007324219	1.1972072622299195	85.76999976806641	114.38688564300537	1217324.0
31.0	1.3878643766616907	1.1982096269607545	39.80829155527468	82.37999987792969	1.134541523361206	85.87999976806641	82.05755829811096	1246848.0
32.0	1.3804835044599584	1.1512193254470826	41.5898929653315	84.70000004882813	1.0982728635787964	87.31000006103515	81.96594023704529	1276372.0
33.0	1.3586507216166583	1.2005554962158203	44.499390315143835	84.62000010986328	1.1624977989196776	86.9299996826172	82.0565927028656	1305896.0
34.0	1.3531851162514443	1.107425601005554	40.79731743485281	86.76000020751952	1.108980080795288	87.8699998046875	81.94936084747314	1335420.0
35.0	1.3050597229554326	1.1885446256637573	39.50006773633017	87.08999971923828	1.1973029775619506	87.78000013427734	81.9464704990387	1364944.0
36.0	1.2959225747889256	1.1837925075531006	39.92345209745772	88.24999975585938	1.1459432090759278	88.85999969482423	81.9578046798706	1394468.0
37.0	1.2888552833420686	1.0938430543899536	46.27083051800647	89.08999973144532	1.1094960004806518	89.49999989013672	81.9606614112854	1423992.0
38.0	1.2254233525271274	1.057540349960327	45.91857471796833	90.01000004882812	1.0753652322769165	89.95999967041016	82.03318047523499	1453516.0
39.0	1.2478521690670996	1.1765926700592042	45.010838637683406	89.64999967041015	1.1439112016677857	89.72000020751953	81.96351838111877	1483040.0
40.0	1.1201769721603394	1.215506365585327	41.70179135961273	82.84999991455078	1.1390059312820435	85.85999982910157	106.1586844921112	1509612.0
